"Transpa";"EETT Nueva San Juan, Rodeo/Iglesia y La Rioja Sur ^ ©";"1ra Etapa: Nueva ET Rodeo 500/132 kV - 300 MVA con reactor de barra en 500 kV de 50 MVAr. Línea de 500 kV Nueva San Juan - Rodeo de 150 km de longitud. 2da Etapa: Línea de 500 kV La Rioja Sur-Rodeo de 300 km de longitud."
"Transpa";"EETT Rodeo y Calingasta";"Nueva ET Calingasta 500/132 kV - 450 MVA. Vinculación a 500 kV de la línea Rodeo - Calingasta de 95 km de longitud, actualmente operada en 132 kV."
"Transpa";"EETT La Rioja Sur, Chumbicha, Saujil y El Bracho";"Nueva ET Chumbicha 500/132 kV - 450 MVA con reactor de barra de 500 MVAr. Nueva ET Saujil 500/132 kV - 450 MVA. Línea de 500 kV La Rioja Sur-Chumbicha de 65 km de longitud. Línea de 500 kV Chumbicha - Saujil de 100 km de longitud. Línea de 500 kV Bracho - Saujil de 200 km de longitud."
"Transpa";"ET Arrollo Cabral 500 kV";"Ampliación de la capacidad de transformación a 132 kV. Instalación de un segundo transformador 500/132 kV -300 MVA."
"Transpa";"ET Resistencia 500 kV";"Ampliación de la capacidad de transformación a 132 kV. Instalación de un tercer transformador 500/132 kV -300 MVA."
"Transpa";"ET Chaco 500 kV";"Ampliación de la capacidad de transformación a 132 kV. Instalación de un segundo transformador 500/132 kV -300 MVA."
"Transpa";"ET Salto Grande 500 kV";"Ampliación de la capacidad de transformación a 132 kV. Instalación de un tercer transformador 500/132 kV -300 MVA."
"Transpa";"ET Guillermo Brown 500 kV";"Construcción de playa de 132 kV e instalación de un primer banco de transformadores monofásicos 500/132 kV de 600 MVA."
"Transpa";"ET Plomer 500 kV ©";"Instalación de un primer banco de transformadores monofásicos 500/132 kV - 450 MVA."
"Transpa";"ET Ezeiza 500 kV ®";"Instalación de un STATCOM de ±250 MVAr en el terciario del T9EZ."
"Transpa";";"Instalación de cuatro bancos de capacitores shunt en barras de 220 kV de la ET, diseñados como filtros: dos de ellos como filtro de armónico 5 (117 MVAr cada banco a 220 kV) y dos de armónico 7 (115 MVAr cada banco a 220 kV)"
"Transpa";"ET Plomer 500 kV";"Instalación de un SVS de ±250 MVAr."
"Transpa";"ET Malvinas 500 kV";"Instalación de un SVS de ±250 MVAr."
"Transpa";"ET Comodoro Rivadavia 500 kV";"Instalación de un SVS de ±250 MVAr."
"Transpa";"Pico Truncado I y Caleta Olivia, Ampliación Capacidad de Transformación 132 /
66 / 13,2kV.";"Nueva ET Caleta Olivia de 132/66/13,2kV con
Transformador de 55MVA, más una unidad de reserva fría."
"Transpa";"Andina – ET Futaleufú Capacidad de Transformación 330/132kV";"Instalación de un Transformador 330/132kV de 60MVA.
Luego Obras complementarias y un Campo en 330kV, para futuras expansiones de la red de 132kV de la Comarca Andina Sur de la provincia del Chubut.
Por último el Autotransformador de 30MVA 330/132kV quedara en carácter de reserva fría."
"Distrocuyo";"LAT Doble Terna 220 KV Cruz de Piedra - Gran Mza.";"Construcción de 22 km de Doble Terna de 220 kV y Sendos Campos de salida asociados a las Estaciones Trasnformadoras de sus extremos (Gran Mendoza y Cruz de Piedra)."
"Distrocuyo";"Corredor 132kV Nihuil4-San Rafael";"Construcción de un corredor en 132kV compuesto de 30km de línea área y 2km de cable armado subterraneo. Interconecta la generación de las CCHH Nihuiles con la demanda del centro de San Rafael al interconectar las ET San Rafael con Nihuil4"
"Distrocuyo";"Segunda Vinculación Definitiva a ET Parque Industrial Petroquímico";"Apertura LAT 132 kV CH Cacheuta - Lujan de Cuyo y vinculación a ET PIP, mediante la construcción de una Doble Terna 132 kV de 1 Km de Longitud y un Parque de Interconexión con 5 campos de salida en 132 kV, que se vincularán con la ET PIP y LDC."
"Distrocuyo";"ET 132 kV Parque Industrial Las Heras";"Construcción de nueva ET 132/66/13,2 kV bajo la LAT 132kV Cruz de Piedra-Cañada Honda a 7km del ingreso a Villa Tulumaya, sobre la RP 34. Se interconecta a la red de media tensión 66kV con el seccionamiento de la LMT Lavalle-Jocolí valiendose de una Doble Terna en 66kV de 7.5km aprox."
"Distrocuyo";"ET Capiz 220/132 kV y Adecuación de ET Capiz 132 kV";"Construcción de nueva ET CAPIZ 220/132 kV e interconexión al sistema mediante el seccionamiento de la LAT 220kV Reyunos-Gran Mendoza y LAT 220kV Agua del Toro-Cruz de Piedra."
"Distrocuyo";"ET Mendoza Norte 220/132 kV";"Construcción de nueva ET 220/132 kV debajo de LAT 220 KV ET Cruz de Piedra - ET San Juan, ubicado en el cruce de la línea con la RN 40. Vinculación con la ET Las Heras por medio de una LAT 132kV doble terna de 17km"
"Distrocuyo";"ET San Rafael Parque industrial";"Construcción de nueva ET 132/66/13,2 kV en el predio del Parque Industrial de San Rafael. Su vinculación al SIC es por medio del seccionmiento del corredor en 132kV Nihuil4-San Rafael y construcción de una LAT 132kV doble terna de ingreso y salida de 10km aproximadamente"
"Distrocuyo";"LAT 132 kV ET Gran Mendoza ET LC-35";"Construcción de LAT 132 KV de 22,5 Km de longitud desde Gran Mendoza y hasta un nuevo Parque de Interconexión, normalizando actual conexión en "T"
"Distrocuyo";"EETT Tunuyan 132kV, Interconexión de las EETT Capiz,Tunuyan y Tupungato";"Construcción de una nueva ET 132/66/13.2 kV en Tunuyan interconectada a la actual estación. Construcción de un nuevo corredor en 132kV de 40km aproximadamente vinculando las ET Capiz, Tunuyan y Tupungato. Cierre de un nuevo anillo en 132kV."
"Distrocuyo";"EETT Maipu 132kV";"Construcción de una nueva estación 132/66/13.2kV conectada a la ET Maipu. Su interconexión a la red de 132kV será a través del seccionamiento de la LAT Cruz de Piedra-Cañada Honda, construyendo una LAT 132kV doble terna de ingreso y salida a la misma de 5km aproximadamente. Se repotenciará el conductor desde ET Cruz de Piedra a Maipu de 120/21 a 300/50mm2"
"Distrocuyo";"LAT 132kV PI San Rafael-Gral Alvear";"Construcción de una LAT D de 70km aprox. Vinculando las EETT PI San Rafael y Gral Alverar"
"Distrocuyo";"LAT 132kV Montecaseros-Lambaré-El Marcado-Alto Verde-Bajo Rio Tunuyan";"Nuevo corredor en 132kV en el Este de la prov. De Mendoza. Construcción de 30km de línea de 132kV y adecuación de la actual LMT 66kV Montecaseros-Lambaré-Elmarcado a 132kV"
"Distrocuyo";"Corredor 220kV Portezuelo del Viento-Malargue-Sosneado-Rio Diamante";"Construcción de un nuevo corredor de 220kV aproximadamente 250km desde la CCHH Portezuelo del Viento, con estaciones intermedias en Malargue y El Sosneado, hasta la EETT Rio Diamante"
"Distrocuyo";"E.T. Silarsa";"Interruptor de 132 KV. Cambio de Transformador por módul o de 30 MVA. Barra. Servicios auxiliares. Celda en 13,2 KV."
"Distrocuyo";"Segundo Transformador ET Cañada Honda.";"Un Transformador 30MVA 30/30/20, y sus respectivos campos asociados en 132 kV,33 kV y 13,2KV."
"Distrocuyo";"Reactancias Limitadoras de corrientes de Corto Circuito para Transformadores de Potencia.";"Reactancias Limitadoras a conexionado a Media Tensión 66 kV y 33 kV"
"Distrocuyo";"Reacondicionamiento E.T. Cruz de Piedra Sistemas de C.A y C.C de E.T.";"Sistema auxiliar de CA y CC, cableados, relés auxiliares, etc."
"Distrocuyo";"Reacondicionamiento E.T. Cruz de Piedra Sistemas de Celdas de 13,2 kV.";"Interruptores, seccionadores, sistemas de protección, celdas, sistema auxiliar, cableados, etc."
"Distrocuyo";"Reacondicionamiento E.T. San Juan, cambio de Seccionadores 132 kV Salida V. Krause, Sal. Punta Rieles, y ATR2, Descargadores en Salidas EMA, Ullúm, P. Rieles y V. Krause";"Seccionadores, TI, TV y descargadores."
"Distrocuyo";"Reemplazo de los Interruptores de 220 kV en CdP y P.I ADT.";"Provisión de interruptores, montaje, 5 restantes, 3 en CdP y 2 en ADT."
"Distrocuyo";"Adecuación de la Sección de las barra en E.T. Luján de Cuyo";"Cambio de la Sección de barras en los sectores I y II"
"Distrocuyo";"Doble juego de barras en E.T. Capiz, coordinación Capiz 220 kV.";"Barra, seccionadores, Campo de Acoplamiento de Barras en 132 kV."
"Distrocuyo";"Adecuación de E.T. LC35";"Tramo de línea para eliminar conexión T en condición precaria. Barra e Interruptores asociados."
"Distrocuyo";"Cambio de Seccionadores 220kV San Juan en campos de ATR2 y Salida Cruz de Piedra.";"Cambiar 4 Seccionadores y obras asociadas."
"Distrocuyo";"ET Lujan de Cuyo 13,2 Luján de Cuyo.";"Celdas de 13,2 kV y Reactores de Neutro."
"Distrocuyo";"Interruptores, seccionadores, sistemas de protección, celdas, sistema auxiliar, cableados, etc.";"Reacondicionamiento E.T. Bajo Río Tunuyán Sistemas de Celdas de 13,2 kV."
"Distrocuyo";"Automatismos DAD corredor Sur";"Relés de mínima tensión, PLC's, equipamiento de Telecontrol y Comunicaciones."
"Distrocuyo";"Sistema de Protección de Barras de Luján de Cuyo";"
"Distrocuyo";"Sistema Estabilidad del área Cuyo.";"Relés de mínima tensión, PLC's, equipamiento de Telecontrol y Comunicaciones."
"Distrocuyo";"Readecuación DAG Lujan";"PLC's, equipamiento de Telecontrol y Comunicaciones."
